roll,fname,matricule,departmet,levels,sex,db1,c101,c102,c103,c104,c105,c106
9180,FRE 101,HIMS/01/13/0485,ACCOUNTANCY,200,,2013/2014,19,Validated,,,,
9181,FRE 101,HIMS/01/13/0486,ACCOUNTANCY,200,,2013/2014,19,Validated,,,,
9182,FRE 101,HIMS/01/13/0490,ACCOUNTANCY,200,3,2013/2014,11,,4.4,2,,
9183,FRE 101,HIMS/01/13/0502,ACCOUNTANCY,200,3,2013/2014,10,,4,2,,
9184,FRE 101,HIMS/01/14/0007,ACCOUNTANCY,200,,2013/2014,23,Validated,,,,
9185,FRE 101,HIMS/01/14/0025,ACCOUNTANCY,200,,2013/2014,17,Validated,,,,
9186,FRE 101,HIMS/01/14/0503,ACCOUNTANCY,200,,2013/2014,17,Validated,,,,
9187,FRE 101,HIMS/01/14/0509,ACCOUNTANCY,200,,2013/2014,15,Validated,,,,
9188,FRE 101,HIMS/01/14/0518,ACCOUNTANCY,200,,2013/2014,19,Validated,,,,
9189,FRE 101,HIMS/01/14/0522,ACCOUNTANCY,200,Not Eligible,2013/2014,,Not Eligible,,,,
9190,FRE 101,HIMS/01/14/0525,ACCOUNTANCY,200,Not Eligible,2013/2014,,Not Eligible,,,,
9191,INS 201,HIMS/01/13/0108,ACCOUNTANCY,200,1,2013/2014,16,30,,3,204,0
9192,INS 201,HIMS/01/13/0158,ACCOUNTANCY,200,1,2013/2014,9,34,,3,180,0
9193,INS 201,HIMS/01/13/0391,ACCOUNTANCY,200,1,2013/2014,18,36,,3,150,0
9194,INS 201,HIMS/01/13/0397,ACCOUNTANCY,200,1,2013/2014,18,45,,3,198,0
9195,INS 201,HIMS/01/13/0432,ACCOUNTANCY,200,1,2013/2014,10,38,,3,156,0
9196,INS 201,HIMS/01/13/0074,ACCOUNTANCY,200,1,2013/2014,8,31,,3,210,0
9197,INS 201,HIMS/01/13/0109,ACCOUNTANCY,200,1,2013/2014,12,13,,3,54,0
9198,INS 201,HIMS/01/13/0138,ACCOUNTANCY,200,1,2013/2014,23,51,,3,138,0
9199,INS 201,HIMS/01/13/0001,ACCOUNTANCY,200,1,2013/2014,,,F,3,0,0
9200,INS 201,HIMS/01/13/0003,ACCOUNTANCY,200,1,2013/2014,15,50,,3,225,0
9201,INS 201,HIMS/01/13/0005,ACCOUNTANCY,200,1,2013/2014,11,44,,3,135,0
9202,INS 201,HIMS/01/13/0014,ACCOUNTANCY,200,1,2013/2014,15,37,,3,267,0
9203,INS 201,HIMS/01/13/0015,ACCOUNTANCY,200,1,2013/2014,15,37,,3,183,0
9204,INS 201,HIMS/01/13/0030,ACCOUNTANCY,200,1,2013/2014,14,45,,3,255,0
9205,INS 201,HIMS/01/13/0040,ACCOUNTANCY,200,1,2013/2014,13,43,,3,174,0
9206,INS 201,HIMS/01/13/0051,ACCOUNTANCY,200,1,2013/2014,22,58,,3,174,0
9207,INS 201,HIMS/01/13/0054,ACCOUNTANCY,200,1,2013/2014,12,37,,3,150,0
9208,INS 201,HIMS/01/13/0055,ACCOUNTANCY,200,1,2013/2014,8,20,,3,198,0
9209,INS 201,HIMS/01/13/0065,ACCOUNTANCY,200,1,2013/2014,14,44,,3,156,0
9210,INS 201,HIMS/01/13/0066,ACCOUNTANCY,200,1,2013/2014,23,35,,3,177,0
9211,INS 201,HIMS/01/13/0067,ACCOUNTANCY,200,1,2013/2014,24,47,,3,168,0
9212,INS 201,HIMS/01/13/0068,ACCOUNTANCY,200,1,2013/2014,7,25,,3,174,0
9213,INS 201,HIMS/01/13/0069,ACCOUNTANCY,200,1,2013/2014,15,47,37.2,3,117,0
9214,INS 201,HIMS/01/13/0071,ACCOUNTANCY,200,1,2013/2014,,,0,3,0,0
9215,INS 201,HIMS/01/13/0077,ACCOUNTANCY,200,1,2013/2014,16,37,31.8,3,228,0
9216,INS 201,HIMS/01/13/0085,ACCOUNTANCY,200,1,2013/2014,,,0,3,0,0
9217,INS 201,HIMS/01/13/0097,ACCOUNTANCY,200,1,2013/2014,23,47,42,3,183,0
9218,INS 201,HIMS/01/13/0098,ACCOUNTANCY,200,1,2013/2014,17,39,33.6,3,114,0
9219,INS 201,HIMS/01/13/0100,ACCOUNTANCY,200,1,2013/2014,10,50,36,3,147,0
9220,INS 201,HIMS/01/13/0104,ACCOUNTANCY,200,1,2013/2014,12,13,15,3,123,0
9221,INS 201,HIMS/01/13/0115,ACCOUNTANCY,200,1,2013/2014,10,43,31.8,3,165,0
9222,INS 201,HIMS/01/13/0117,ACCOUNTANCY,200,1,2013/2014,12,34,27.6,3,138,0
9223,INS 201,HIMS/01/13/0122,ACCOUNTANCY,200,1,2013/2014,25,49,44.4,3,132,0
9224,INS 201,HIMS/01/13/0129,ACCOUNTANCY,200,1,2013/2014,10,49,35.4,3,213,0
9225,INS 201,HIMS/01/13/0136,ACCOUNTANCY,200,1,2013/2014,16,31,28.2,3,267,0
9226,INS 201,HIMS/01/13/0146,ACCOUNTANCY,200,1,2013/2014,13,43,33.6,3,144,0
9227,INS 201,HIMS/01/13/0147,ACCOUNTANCY,200,1,2013/2014,16,49,39,3,195,0
9228,INS 201,HIMS/01/13/0148,ACCOUNTANCY,200,1,2013/2014,8,33,24.6,3,90,0
9229,INS 201,HIMS/01/13/0149,ACCOUNTANCY,200,1,2013/2014,20,47,40.2,3,168,0
9230,INS 201,HIMS/01/13/0151,ACCOUNTANCY,200,1,2013/2014,12,45,34.2,3,177,0
9231,INS 201,HIMS/01/13/0153,ACCOUNTANCY,200,1,2013/2014,19,48,40.2,3,102,0
9232,INS 201,HIMS/01/13/0156,ACCOUNTANCY,200,1,2013/2014,16,45,36.6,3,222,0
9233,INS 201,HIMS/01/13/0160,ACCOUNTANCY,200,1,2013/2014,13,17,18,3,108,0
9234,INS 201,HIMS/01/13/0161,ACCOUNTANCY,200,1,2013/2014,13,48,36.6,3,102,0
9235,INS 201,HIMS/01/13/0174,ACCOUNTANCY,200,1,2013/2014,22,44,39.6,3,210,0
9236,INS 201,HIMS/01/13/0183,ACCOUNTANCY,200,1,2013/2014,17,47,38.4,3,225,0
9237,INS 201,HIMS/01/13/0208,ACCOUNTANCY,200,1,2013/2014,21,40,36.6,3,111,0
9238,INS 201,HIMS/01/13/0209,ACCOUNTANCY,200,1,2013/2014,21,51,43.2,3,207,0
9239,INS 201,HIMS/01/13/0213,ACCOUNTANCY,200,1,2013/2014,29,41,42,3,207,0
9240,INS 201,HIMS/01/13/0215,ACCOUNTANCY,200,1,2013/2014,23,50,,3,162,0
9241,INS 201,HIMS/01/13/0221,ACCOUNTANCY,200,1,2013/2014,16,24,24,3,138,0
9242,INS 201,HIMS/01/13/0225,ACCOUNTANCY,200,1,2013/2014,20,46,39.6,3,189,0
9243,INS 201,HIMS/01/13/0226,ACCOUNTANCY,200,1,2013/2014,,,0,3,123,0
9244,INS 201,HIMS/01/13/0227,ACCOUNTANCY,200,1,2013/2014,12,31,25.8,3,129,0
9245,INS 201,HIMS/01/13/0232,ACCOUNTANCY,200,1,2013/2014,16,38,32.4,3,147,0
9246,INS 201,HIMS/01/13/0235,ACCOUNTANCY,200,1,2013/2014,16,36,31.2,3,213,0
9247,INS 201,HIMS/01/13/0241,ACCOUNTANCY,200,1,2013/2014,,,0,3,0,0
9248,INS 201,HIMS/01/13/0244,ACCOUNTANCY,200,1,2013/2014,13,37,30,3,117,0
9249,INS 201,HIMS/01/13/0249,ACCOUNTANCY,200,1,2013/2014,20,38,34.8,3,156,0
9250,INS 201,HIMS/01/13/0253,ACCOUNTANCY,200,1,2013/2014,11,40,30.6,3,168,0
9251,INS 201,HIMS/01/13/0258,ACCOUNTANCY,200,1,2013/2014,14,27,24.6,3,156,0
9252,INS 201,HIMS/01/13/0260,ACCOUNTANCY,200,1,2013/2014,20,36,33.6,3,171,0
9253,INS 201,HIMS/01/13/0261,ACCOUNTANCY,200,1,2013/2014,14,43,34.2,3,213,0
9254,INS 201,HIMS/01/13/0279,ACCOUNTANCY,200,1,2013/2014,11,27,22.8,3,192,0
9255,INS 201,HIMS/01/13/0281,ACCOUNTANCY,200,1,2013/2014,13,40,31.8,3,135,0
9256,INS 201,HIMS/01/13/0282,ACCOUNTANCY,200,1,2013/2014,27,38,39,3,57,0
9257,INS 201,HIMS/01/13/0284,ACCOUNTANCY,200,1,2013/2014,9,33,25.2,3,171,0
9258,INS 201,HIMS/01/13/0285,ACCOUNTANCY,200,1,2013/2014,11,37,28.8,3,228,0
9259,INS 201,HIMS/01/13/0286,ACCOUNTANCY,200,1,2013/2014,18,47,39,3,198,0
9260,INS 201,HIMS/01/13/0293,ACCOUNTANCY,200,1,2013/2014,12,42,32.4,3,183,0
9261,INS 201,HIMS/01/13/0294,ACCOUNTANCY,200,1,2013/2014,15,18,19.8,3,162,0
9262,INS 201,HIMS/01/13/0296,ACCOUNTANCY,200,1,2013/2014,9,40,29.4,3,252,0
9263,INS 201,HIMS/01/13/0308,ACCOUNTANCY,200,1,2013/2014,19,27,27.6,3,225,0
9264,INS 201,HIMS/01/13/0318,ACCOUNTANCY,200,1,2013/2014,10,48,34.8,3,207,0
9265,INS 201,HIMS/01/13/0323,ACCOUNTANCY,200,1,2013/2014,10,40,30,3,213,0
9266,INS 201,HIMS/01/13/0332,ACCOUNTANCY,200,1,2013/2014,10,43,31.8,3,120,0
9267,INS 201,HIMS/01/13/0337,ACCOUNTANCY,200,1,2013/2014,14,,8.4,3,102,0
9268,INS 201,HIMS/01/13/0341,ACCOUNTANCY,200,1,2013/2014,14,49,37.8,3,267,0
9269,INS 201,HIMS/01/13/0346,ACCOUNTANCY,200,1,2013/2014,10,45,33,3,144,0
9270,INS 201,HIMS/01/13/0352,ACCOUNTANCY,200,1,2013/2014,18,30,28.8,3,165,0
9271,INS 201,HIMS/01/13/0353,ACCOUNTANCY,200,1,2013/2014,11,35,27.6,3,111,0
9272,INS 201,HIMS/01/13/0356,ACCOUNTANCY,200,1,2013/2014,16,41,34.2,3,162,0
9273,INS 201,HIMS/01/13/0366,ACCOUNTANCY,200,1,2013/2014,19,41,36,3,96,0
9274,INS 201,HIMS/01/13/0368,ACCOUNTANCY,200,1,2013/2014,22,,13.2,3,222,0
9275,INS 201,HIMS/01/13/0377,ACCOUNTANCY,200,1,2013/2014,20,46,39.6,3,231,0
9276,INS 201,HIMS/01/13/0384,ACCOUNTANCY,200,1,2013/2014,21,27,28.8,3,213,0
9277,INS 201,HIMS/01/13/0385,ACCOUNTANCY,200,1,2013/2014,22,45,40.2,3,225,0
9278,INS 201,HIMS/01/13/0390,ACCOUNTANCY,200,1,2013/2014,,,0,3,33,0
9279,INS 201,HIMS/01/13/0392,ACCOUNTANCY,200,1,2013/2014,20,43,37.8,3,138,0
9280,INS 201,HIMS/01/13/0395,ACCOUNTANCY,200,1,2013/2014,21,50,42.6,3,231,0
9281,INS 201,HIMS/01/13/0406,ACCOUNTANCY,200,1,2013/2014,,,0,3,0,0
9282,INS 201,HIMS/01/13/0412,ACCOUNTANCY,200,1,2013/2014,15,40,33,3,189,0
9283,INS 201,HIMS/01/13/0414,ACCOUNTANCY,200,1,2013/2014,11,35,27.6,3,192,0
9284,INS 201,HIMS/01/13/0417,ACCOUNTANCY,200,1,2013/2014,14,33,28.2,3,180,0
9285,INS 201,HIMS/01/13/0421,ACCOUNTANCY,200,1,2013/2014,10,37,28.2,3,219,0
9286,INS 201,HIMS/01/13/0435,ACCOUNTANCY,200,1,2013/2014,16,43,35.4,3,156,0
9287,INS 201,HIMS/01/13/0436,ACCOUNTANCY,200,1,2013/2014,18,47,39,3,210,0
9288,INS 201,HIMS/01/13/0441,ACCOUNTANCY,200,1,2013/2014,21,,12.6,3,0,0
9289,INS 201,HIMS/01/13/0459,ACCOUNTANCY,200,1,2013/2014,18,43,36.6,3,180,0
9290,INS 201,HIMS/01/13/0466,ACCOUNTANCY,200,1,2013/2014,24,36,36,3,204,0
9291,INS 201,HIMS/01/13/0467,ACCOUNTANCY,200,1,2013/2014,9,37,27.6,3,156,0
9292,INS 201,HIMS/01/13/0469,ACCOUNTANCY,200,1,2013/2014,7,21,16.8,3,228,0
9293,INS 201,HIMS/01/13/0470,ACCOUNTANCY,200,1,2013/2014,9,,5.4,3,222,0
9294,INS 201,HIMS/01/13/0476,ACCOUNTANCY,200,1,2013/2014,19,45,38.4,3,177,0
9295,INS 201,HIMS/01/13/0485,ACCOUNTANCY,200,1,2013/2014,11,30,24.6,3,198,0
9296,INS 201,HIMS/01/13/0486,ACCOUNTANCY,200,1,2013/2014,18,42,36,3,201,0
9297,INS 201,HIMS/01/13/0487,ACCOUNTANCY,200,1,2013/2014,18,46,38.4,3,210,0
9298,INS 201,HIMS/01/13/0490,ACCOUNTANCY,200,1,2013/2014,18,38,33.6,3,111,0
9299,INS 201,HIMS/01/13/0502,ACCOUNTANCY,200,1,2013/2014,14,44,34.8,3,114,0
9300,INS 201,HIMS/01/13/0004,ACCOUNTANCY,200,1,2013/2014,22,45,40.2,3,156,0
9301,INS 201,HIMS/01/13/0239,ACCOUNTANCY,200,1,2013/2014,16,41,34.2,3,213,0
9302,INS 201,HIMS/05/13/0461,ACCOUNTANCY,200,1,2013/2014,,,0,3,0,0
9303,INS 201,HIMS/01/13/0462,ACCOUNTANCY,200,1,2013/2014,11,50,36.6,3,159,0
9304,INS 201,HIMS/01/13/0478,ACCOUNTANCY,200,1,2013/2014,18,45,37.8,3,177,0
9305,INS 201,HIMS/01/13/0044,ACCOUNTANCY,200,1,2013/2014,20,46,39.6,3,195,0
9306,INS 201,HIMS/01/14/0503,ACCOUNTANCY,200,1,2013/2014,18,30,28.8,3,210,0
9307,INS 201,HIMS/01/14/0408,ACCOUNTANCY,200,1,2013/2014,11,39,30,3,135,0
9308,INS 201,HIMS/01/14/0025,ACCOUNTANCY,200,1,2013/2014,18,40,34.8,3,165,0
9309,INS 201,HIMS/01/14/0007,ACCOUNTANCY,200,1,2013/2014,23,46,41.4,3,249,0
9310,INS 201,HIMS/01/14/0505,ACCOUNTANCY,200,1,2013/2014,,,0,3,0,0
9311,INS 201,HIMS/01/13/0002,ACCOUNTANCY,200,1,2013/2014,15,49,38.4,3,147,0
9312,INS 201,HIMS/01/14/0518,ACCOUNTANCY,200,1,2013/2014,18,41,35.4,3,192,0
9313,INS 201,HIMS/01/14/0509,ACCOUNTANCY,200,1,2013/2014,22,45,40.2,3,162,0
9314,INS 201,HIMS/01/12/0512,ACCOUNTANCY,200,1,2013/2014,17,33,30,3,60,0
9315,INS 201,HIMS/01/14/0522,ACCOUNTANCY,200,1,2013/2014,,,0,3,0,0
9316,INS 201,HIMS/01/14/0524,ACCOUNTANCY,200,1,2013/2014,,,0,3,0,0
9317,INS 201,HIMS/01/14/0525,ACCOUNTANCY,200,1,2013/2014,,,0,3,0,0
9318,INS 201,HIMS/02/13/0319,BANKING AND FINANCE,200,1,2013/2014,,,F,3,0,0
9319,INS 201,HIMS/02/13/0058,BANKING AND FINANCE,200,1,2013/2014,14,46,36,3,132,0
9320,INS 201,HIMS/04/13/0180,BANKING AND FINANCE,200,1,2013/2014,22,49,42.6,3,180,0
9321,INS 201,HIMS/02/13/0192,BANKING AND FINANCE,200,1,2013/2014,17,50,40.2,3,192,0
9322,INS 201,HIMS/02/13/0259,BANKING AND FINANCE,200,1,2013/2014,15,30,27,3,78,0
9323,INS 201,HIMS/02/13/0263,BANKING AND FINANCE,200,1,2013/2014,,,0,3,123,0
9324,INS 201,HIMS/02/13/0274,BANKING AND FINANCE,200,1,2013/2014,21,42,37.8,3,102,0
9325,INS 201,HIMS/02/13/0325,BANKING AND FINANCE,200,1,2013/2014,22,46,40.8,3,162,0
9326,INS 201,HIMS/02/13/0336,BANKING AND FINANCE,200,1,2013/2014,22,42,,3,273,0
9327,INS 201,HIMS/02/13/0342,BANKING AND FINANCE,200,1,2013/2014,9,42,30.6,3,162,0
9328,INS 201,HIMS/02/13/0380,BANKING AND FINANCE,200,1,2013/2014,16,51,40.2,3,216,0
9329,INS 201,HIMS/02/13/0388,BANKING AND FINANCE,200,1,2013/2014,18,37,33,3,162,0
9330,INS 201,HIMS/02/13/0425,BANKING AND FINANCE,200,1,2013/2014,17,26,25.8,3,108,0
9331,INS 201,HIMS/02/13/0012,BANKING AND FINANCE,200,1,2013/2014,18,47,39,3,159,0
9332,INS 201,HIMS/02/13/0016,BANKING AND FINANCE,200,1,2013/2014,11,30,24.6,3,159,0
9333,INS 201,HIMS/02/13/0019,BANKING AND FINANCE,200,1,2013/2014,15,44,35.4,3,90,0
9334,INS 201,HIMS/02/13/0020,BANKING AND FINANCE,200,1,2013/2014,15,45,36,3,165,0
9335,INS 201,HIMS/02/13/0023,BANKING AND FINANCE,200,1,2013/2014,10,37,28.2,3,138,0
9336,INS 201,HIMS/02/13/0037,BANKING AND FINANCE,200,1,2013/2014,10,44,32.4,3,141,0
9337,INS 201,HIMS/02/13/0038,BANKING AND FINANCE,200,1,2013/2014,13,40,31.8,3,213,0
9338,INS 201,HIMS/02/13/0041,BANKING AND FINANCE,200,1,2013/2014,15,36,,3,99,0
9339,INS 201,HIMS/02/13/0045,BANKING AND FINANCE,200,1,2013/2014,16,44,36,3,138,0
9340,INS 201,HIMS/02/13/0046,BANKING AND FINANCE,200,1,2013/2014,16,32,28.8,3,159,0
9341,INS 201,HIMS/02/13/0056,BANKING AND FINANCE,200,1,2013/2014,23,44,40.2,3,186,0
9342,INS 201,HIMS/02/13/0569,BANKING AND FINANCE,200,1,2013/2014,15,32,28.2,3,126,0
9343,INS 201,HIMS/02/13/0060,BANKING AND FINANCE,200,1,2013/2014,10,17,16.2,3,114,0
9344,INS 201,HIMS/02/13/0063,BANKING AND FINANCE,200,1,2013/2014,17,36,31.8,3,102,0
9345,INS 201,HIMS/02/13/0064,BANKING AND FINANCE,200,1,2013/2014,17,38,33,3,120,0
9346,INS 201,HIMS/02/13/0070,BANKING AND FINANCE,200,1,2013/2014,13,37,30,3,102,0
9347,INS 201,HIMS/02/13/0072,BANKING AND FINANCE,200,1,2013/2014,16,59,45,3,54,0
9348,INS 201,HIMS/02/13/0076,BANKING AND FINANCE,200,1,2013/2014,18,45,37.8,3,114,0
9349,INS 201,HIMS/02/13/0083,BANKING AND FINANCE,200,1,2013/2014,20,41,36.6,3,177,0
9350,INS 201,HIMS/02/13/0090,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
9351,INS 201,HIMS/02/13/0091,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
9352,INS 201,HIMS/02/13/0095,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
9353,INS 201,HIMS/02/13/0101,BANKING AND FINANCE,200,1,2013/2014,13,46,35.4,3,192,0
9354,INS 201,HIMS/02/13/0102,BANKING AND FINANCE,200,1,2013/2014,15,34,29.4,3,150,0
9355,INS 201,HIMS/02/13/0103,BANKING AND FINANCE,200,1,2013/2014,18,44,37.2,3,147,0
9356,INS 201,HIMS/02/13/0118,BANKING AND FINANCE,200,1,2013/2014,15,51,39.6,3,114,0
9357,INS 201,HIMS/02/13/0120,BANKING AND FINANCE,200,1,2013/2014,13,65,46.8,3,225,0
9358,INS 201,HIMS/02/13/0121,BANKING AND FINANCE,200,1,2013/2014,13,34,28.2,3,102,0
9359,INS 201,HIMS/02/13/0124,BANKING AND FINANCE,200,1,2013/2014,21,56,46.2,3,123,0
9360,INS 201,HIMS/02/13/0126,BANKING AND FINANCE,200,1,2013/2014,16,45,36.6,3,123,0
9361,INS 201,HIMS/02/13/0128,BANKING AND FINANCE,200,1,2013/2014,16,43,35.4,3,141,0
9362,INS 201,HIMS/02/13/0130,BANKING AND FINANCE,200,1,2013/2014,13,33,27.6,3,135,0
9363,INS 201,HIMS/02/13/0132,BANKING AND FINANCE,200,1,2013/2014,21,54,45,3,168,0
9364,INS 201,HIMS/02/13/0140,BANKING AND FINANCE,200,1,2013/2014,19,45,38.4,3,132,0
9365,INS 201,HIMS/02/13/0145,BANKING AND FINANCE,200,1,2013/2014,20,50,42,3,249,0
9366,INS 201,HIMS/02/13/0150,BANKING AND FINANCE,200,1,2013/2014,17,44,36.6,3,72,0
9367,INS 201,HIMS/02/13/0154,BANKING AND FINANCE,200,1,2013/2014,17,26,25.8,3,207,0
9368,INS 201,HIMS/02/13/0163,BANKING AND FINANCE,200,1,2013/2014,18,47,39,3,186,0
9369,INS 201,HIMS/02/13/0166,BANKING AND FINANCE,200,1,2013/2014,18,35,31.8,3,108,0
9370,INS 201,HIMS/02/13/0169,BANKING AND FINANCE,200,1,2013/2014,16,37,31.8,3,153,0
9371,INS 201,HIMS/02/13/0172,BANKING AND FINANCE,200,1,2013/2014,12,40,31.2,3,204,0
9372,INS 201,HIMS/02/13/0173,BANKING AND FINANCE,200,1,2013/2014,11,34,27,3,177,0
9373,INS 201,HIMS/02/13/0187,BANKING AND FINANCE,200,1,2013/2014,12,37,29.4,3,84,0
9374,INS 201,HIMS/02/13/0190,BANKING AND FINANCE,200,1,2013/2014,13,40,31.8,3,147,0
9375,INS 201,HIMS/02/13/0194,BANKING AND FINANCE,200,1,2013/2014,21,43,38.4,3,180,0
9376,INS 201,HIMS/02/13/0196,BANKING AND FINANCE,200,1,2013/2014,11,45,33.6,3,138,0
9377,INS 201,HIMS/02/13/0198,BANKING AND FINANCE,200,1,2013/2014,17,46,37.8,3,138,0
9378,INS 201,HIMS/02/13/0200,BANKING AND FINANCE,200,1,2013/2014,19,59,46.8,3,174,0
9379,INS 201,HIMS/02/13/0202,BANKING AND FINANCE,200,1,2013/2014,14,35,29.4,3,72,0
9380,INS 201,HIMS/02/13/0211,BANKING AND FINANCE,200,1,2013/2014,19,49,40.8,3,120,0
9381,INS 201,HIMS/02/13/0214,BANKING AND FINANCE,200,1,2013/2014,21,34,33,3,162,0
9382,INS 201,HIMS/02/13/0216,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
9383,INS 201,HIMS/02/13/0217,BANKING AND FINANCE,200,1,2013/2014,17,60,46.2,3,183,0
9384,INS 201,HIMS/02/13/0222,BANKING AND FINANCE,200,1,2013/2014,22,25,28.2,3,135,0
9385,INS 201,HIMS/02/13/0228,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
9386,INS 201,HIMS/02/13/0234,BANKING AND FINANCE,200,1,2013/2014,14,55,41.4,3,114,0
9387,INS 201,HIMS/02/13/0237,BANKING AND FINANCE,200,1,2013/2014,15,44,35.4,3,81,0
9388,INS 201,HIMS/02/13/0246,BANKING AND FINANCE,200,1,2013/2014,15,65,48,3,147,0
9389,INS 201,HIMS/02/13/0248,BANKING AND FINANCE,200,1,2013/2014,16,47,37.8,3,126,0
9390,INS 201,HIMS/02/13/0252,BANKING AND FINANCE,200,1,2013/2014,12,51,37.8,3,135,0
9391,INS 201,HIMS/02/13/0254,BANKING AND FINANCE,200,1,2013/2014,19,34,31.8,3,129,0
9392,INS 201,HIMS/02/13/0255,BANKING AND FINANCE,200,1,2013/2014,14,32,27.6,3,162,0
9393,INS 201,HIMS/02/13/0266,BANKING AND FINANCE,200,1,2013/2014,16,40,33.6,3,138,0
9394,INS 201,HIMS/02/13/0269,BANKING AND FINANCE,200,1,2013/2014,15,,9,3,66,0
9395,INS 201,HIMS/02/13/0270,BANKING AND FINANCE,200,1,2013/2014,19,53,43.2,3,156,0
9396,INS 201,HIMS/02/13/0277,BANKING AND FINANCE,200,1,2013/2014,17,47,38.4,3,201,0
9397,INS 201,HIMS/02/13/0280,BANKING AND FINANCE,200,1,2013/2014,17,34,30.6,3,126,0
9398,INS 201,HIMS/02/13/0289,BANKING AND FINANCE,200,1,2013/2014,24,37,36.6,3,132,0
9399,INS 201,HIMS/02/13/0292,BANKING AND FINANCE,200,1,2013/2014,20,44,38.4,3,138,0
9400,INS 201,HIMS/02/13/0298,BANKING AND FINANCE,200,1,2013/2014,19,42,36.6,3,135,0
9401,INS 201,HIMS/02/13/0302,BANKING AND FINANCE,200,1,2013/2014,7,36,25.8,3,204,0
9402,INS 201,HIMS/02/13/0303,BANKING AND FINANCE,200,1,2013/2014,19,39,34.8,3,156,0
9403,INS 201,HIMS/02/13/0304,BANKING AND FINANCE,200,1,2013/2014,21,51,43.2,3,159,0
9404,INS 201,HIMS/02/13/0305,BANKING AND FINANCE,200,1,2013/2014,18,47,39,3,192,0
9405,INS 201,HIMS/02/13/0313,BANKING AND FINANCE,200,1,2013/2014,17,59,45.6,3,126,0
9406,INS 201,HIMS/02/13/0322,BANKING AND FINANCE,200,1,2013/2014,14,43,34.2,3,150,0
9407,INS 201,HIMS/02/13/0334,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
9408,INS 201,HIMS/02/13/0343,BANKING AND FINANCE,200,1,2013/2014,16,49,39,3,186,0
9409,INS 201,HIMS/02/13/0348,BANKING AND FINANCE,200,1,2013/2014,12,,7.2,3,30,0
9410,INS 201,HIMS/02/13/0355,BANKING AND FINANCE,200,1,2013/2014,17,43,36,3,144,0
9411,INS 201,HIMS/02/13/0359,BANKING AND FINANCE,200,1,2013/2014,20,42,37.2,3,138,0
9412,INS 201,HIMS/02/13/0367,BANKING AND FINANCE,200,1,2013/2014,12,57,41.4,3,189,0
9413,INS 201,HIMS/02/13/0371,BANKING AND FINANCE,200,1,2013/2014,10,30,24,3,165,0
9414,INS 201,HIMS/02/13/0372,BANKING AND FINANCE,200,1,2013/2014,21,68,53.4,3,144,0
9415,INS 201,HIMS/02/13/0376,BANKING AND FINANCE,200,1,2013/2014,20,48,40.8,3,237,0
9416,INS 201,HIMS/02/13/0394,BANKING AND FINANCE,200,1,2013/2014,16,48,38.4,3,165,0
9417,INS 201,HIMS/02/13/0400,BANKING AND FINANCE,200,1,2013/2014,,,0,3,87,0
9418,INS 201,HIMS/02/13/0401,BANKING AND FINANCE,200,1,2013/2014,19,25,26.4,3,120,0
9419,INS 201,HIMS/02/13/0402,BANKING AND FINANCE,200,1,2013/2014,19,30,29.4,3,135,0
9420,INS 201,HIMS/02/13/0403,BANKING AND FINANCE,200,1,2013/2014,11,47,34.8,3,162,0
9421,INS 201,HIMS/02/13/0416,BANKING AND FINANCE,200,1,2013/2014,18,40,34.8,3,111,0
9422,INS 201,HIMS/02/13/0418,BANKING AND FINANCE,200,1,2013/2014,15,28,25.8,3,216,0
9423,INS 201,HIMS/02/13/0420,BANKING AND FINANCE,200,1,2013/2014,13,30,25.8,3,90,0
9424,INS 201,HIMS/02/13/0423,BANKING AND FINANCE,200,1,2013/2014,21,31,31.2,3,93,0
9425,INS 201,HIMS/02/13/0430,BANKING AND FINANCE,200,1,2013/2014,15,45,36,3,111,0
9426,INS 201,HIMS/02/13/0437,BANKING AND FINANCE,200,1,2013/2014,23,55,46.8,3,162,0
9427,INS 201,HIMS/02/13/0446,BANKING AND FINANCE,200,1,2013/2014,9,37,27.6,3,90,0
9428,INS 201,HIMS/02/13/0447,BANKING AND FINANCE,200,1,2013/2014,12,54,39.6,3,162,0
9429,INS 201,HIMS/02/13/0448,BANKING AND FINANCE,200,1,2013/2014,20,53,43.8,3,216,0
9430,INS 201,HIMS/02/13/0455,BANKING AND FINANCE,200,1,2013/2014,26,42,40.8,3,225,0
9431,INS 201,HIMS/02/13/0463,BANKING AND FINANCE,200,1,2013/2014,12,53,39,3,105,0
9432,INS 201,HIMS/02/13/0471,BANKING AND FINANCE,200,1,2013/2014,,,0,3,42,0
9433,INS 201,HIMS/02/13/0472,BANKING AND FINANCE,200,1,2013/2014,20,47,40.2,3,105,0
9434,INS 201,HIMS/02/13/0474,BANKING AND FINANCE,200,1,2013/2014,11,41,31.2,3,222,0
9435,INS 201,HIMS/02/13/0479,BANKING AND FINANCE,200,1,2013/2014,14,38,31.2,3,159,0
